Day,Close,High,Low,Open,SMA_3,SMA_10,MA_Diff,Volatility,RSI,Daily_Return,Next_Day_Close,Target,Stock
20,108.17552601207363,112.36327783064908,107.45321765820091,112.36327783064908,110.57105232007545,111.40603582208773,-0.8349835020122782,1.7335191161363621,44.41930766346824,-0.028392560418763813,104.69384765625,0,2
21,104.69384765625,107.92394087231364,104.21501334836272,107.92394087231364,108.06867749763241,110.89879705255655,-2.8301195549241385,3.25391454177359,34.42833836440384,-0.03218545344013435,103.98780406605091,0,2
22,103.98780406605091,104.81561213873,102.33622997164638,104.47475232221181,105.61905924479152,110.006467507102,-4.387408262310487,3.735286234980176,32.816379145683314,-0.006743888069882575,106.38601962002818,1,2
23,106.38601962002818,107.85904009482,101.7721868163309,102.66086343219546,105.02255711410969,109.35842174183207,-4.335864627722387,2.9547335702148523,42.640326807206165,0.023062469445493505,105.99237615411909,0,2
24,105.99237615411909,108.07813334535273,105.42833186708818,107.45322054215454,105.45539994673273,108.77773215553945,-3.3223322088067277,1.621733605496879,41.56594219881465,-0.003700142813078622,105.60691139914728,0,2
25,105.60691139914728,106.47936042703637,104.33273399097908,104.87648895719363,105.99510239109817,108.27049560546845,-2.2753932143702826,0.9793775751909497,40.49008591086159,-0.003636721516756203,102.40927956321,0,2
26,102.40927956321,105.94371647070365,101.45973437668272,104.70605625470726,104.66952237215878,107.2945723100139,-2.625049937855124,1.6533516739439202,32.8858700374995,-0.030278622805771094,100.25047718394818,0,2
27,100.25047718394818,101.54089210784727,98.77745665497818,101.28118041422,102.75555604876848,106.103987260298,-3.3484312115295154,2.6809936579182465,28.934955222511988,-0.021080144186829797,101.36637739701636,1,2
28,101.36637739701636,102.0967996520791,99.97451522958363,100.23016500025273,101.34204471472485,105.02052778764173,-3.678483072916876,2.5617191878808656,33.38973891928805,0.011131121211728878,98.79366787997091,0,2
29,98.79366787997091,100.62783726514635,97.80353402993092,100.47363503611727,100.13684082031182,103.76622869318146,-3.6293878728696427,2.570269772927431,28.892859976654407,-0.02538030442746375,96.74847966974363,0,2
30,96.74847966974363,97.57223560530547,94.73981854998364,97.57223560530547,98.96950831557696,102.62352405894846,-3.6540157433715024,2.220624885430591,25.90593289709355,-0.02070161230082146,97.81979092684637,1,2
31,97.81979092684637,98.85049408629726,96.41575285264456,97.38964934610546,97.7873128255203,101.93611838600809,-4.148805560487787,1.8485234258368068,29.988830525138184,0.011073158573237762,94.6830166903409,0,2
32,94.6830166903409,96.82152877707091,93.81868169848545,95.38097375964092,96.4170957623103,101.0056396484371,-4.5885438861268,2.4745836183299335,25.549480334556364,-0.03206686711129103,98.10383744673273,1,2
33,98.10383744673273,98.68410947598272,94.99954258342909,95.21866531686818,96.86888168797333,100.17742143110755,-3.3085397431342187,1.60277010018048,36.57614679686913,0.036129190597924854,93.65231045809637,0,2
34,93.65231045809637,99.38612760811908,92.79203726911182,98.91946890720546,95.47972153172333,98.94341486150527,-3.4636933297819468,1.9583857463285042,30.28934507958111,-0.04537566627863454,93.58332963423273,0,2
35,93.58332963423273,94.45984038867455,90.57236847024836,92.6013193768391,95.11315917968727,97.74105668501382,-2.627897505326544,2.230079103427692,30.202712387928926,-0.0007365629692019926,92.88131991299636,0,2
36,92.88131991299636,93.23841728960907,90.52773662635464,91.61931826728272,93.37232000177517,96.78826071999245,-3.4159407182172856,2.0716849194608224,29.28473362209786,-0.00750143988229679,90.815840287642,0,2
37,90.815840287642,93.33173934833545,90.00425994548254,91.95205276666455,92.42682994495703,95.84479703036183,-3.417967085404797,2.6617986795778923,26.712212107671647,-0.022237836706983982,89.56195623224427,0,2
38,89.56195623224427,91.70858236099637,89.127752806096,91.22974795842183,91.08637214429422,94.66435491388464,-3.5779827695904203,1.8242205324215255,25.261446976655805,-0.013806887118219646,91.57465709339455,1,2
39,91.57465709339455,92.21174561914273,89.67961915863445,90.16656731696182,90.6508178710936,93.94245383522698,-3.291635964133391,1.605440225051405,31.676009111208714,0.02247272107289744,93.41694779829545,1,2
